language_code,id,name,meaning,popularity_rank
en,aa32d23f-2529-5257-8a93-07843788d8e0,Sofia,Wisdom; wise one,34
en,c2ebfd84-fa31-557f-b6a0-654cb4950ce8,Victoria,Victory; conqueror,34
en,ac53be27-e27d-5396-a7c8-d9d537b35ccc,Victoria,Victory; conqueror,34
en,8966d1ac-1270-5143-8207-3d65af185ae1,Vincenzo,Conquering; victorious,34
en,92e73f0b-5b88-529e-ba8d-70dd48f1ed13,Zoe,Life; alive,34
en,02c8e986-5936-5090-b833-7b80129ccd38,Alexander,Defender of mankind,35
en,028c70a6-12b6-5b8b-aa1c-12eb74e9af30,Carlos,Free man; strong,35
en,86c7a028-5b24-5eac-b409-fa9f7e262e40,Deolinda,Beautiful God; divinely pretty,35
en,8bb5dcaa-0b09-57fa-91c6-69f41b7d53b3,Deolinda,Beautiful God; divinely pretty,35
en,ab524e86-08bb-5269-b6a8-a4b634520d8d,Eliott,The Lord is my God,35
en,51ae906e-e53e-51e1-afd1-199c5ec9bad8,Emanuele,God is with us,35
en,06f13dfc-7f6b-5789-92fc-0baf8b7026f6,Emidio,Half-god; demi-divine,35
en,0c0943e8-4d25-5ad2-a41c-7e28d7c5c2dc,Emidio,Half-god; demi-divine,35
en,6df47ed3-cc54-5ef7-a802-9d74c760f574,Ines,Pure; holy; chaste,35
en,11faf593-0027-52a8-9d24-eb0912812b12,Lily,Lily flower; purity; innocence,35
en,5aea3fa2-f39a-54a4-89d5-070d558ba7ee,Lotta,Free woman; strong and feminine,35
en,0c36790e-ba0d-5f0e-8f07-c5e6db9beff1,Lucie,Light; born at daylight,35
en,8aff6cd6-57df-50f3-9014-f569fb929bb2,Lucie,Light; born at daylight,35
en,cdd33cd7-b8ba-54fb-843a-a28540ad002e,Lyam,Determined protector; strong-willed warrior,35
en,407321e1-6977-5ad8-ac57-cd9f3dadbbd6,Martin,Warlike; of Mars; warrior,35
en,a6c30a61-31a2-5999-af74-07f9c77834c2,Moos,Drawn from the water; saved,35
en,3f2d3842-2caa-5e85-98bb-11097c0312db,Nour,Light; radiance; divine light,35
en,bb54a8dd-4a25-5331-9260-272e1e5be973,Sole,Sun; sunlight,35
en,d72d2c40-210c-5808-bed7-8d540803789b,Timéo,Honoring God; I honor,35
en,59f66fb6-a108-5a3c-89b2-bb9f556c4086,Victoria,Victory; conqueror,35
en,997cb6cd-9ad5-5d84-90d2-4573d803e8f9,Chloe,Young green shoot; blooming,36
en,274ca657-b95b-5966-82d8-b161ab073501,Enzo,Home ruler; winner; giant,36
en,4b31117b-1f38-514a-b934-7e33c792a12d,Ettore,Steadfast; holding fast,36
en,32cdc1e1-7b7b-55d8-ae86-fe819ec2cac7,Jens,God is gracious,36
en,7fc3f7f1-0250-51e8-a76f-789cd199c370,Kaio,To rejoice; happy one,36
en,80da22b8-0544-56b0-8f41-53f73afba586,Kaio,To rejoice; happy one,36
en,1727bf91-7798-5e1e-b91a-d442b4a3ac78,Luna,Moon; divine light,36
en,aaca6d34-d435-557c-9c26-7b82d75ce0c2,Lya,Weary; bearer of good news,36
en,6a35ad92-a7d7-5315-a844-741c69a0c6b9,Marc,Warlike; of Mars; dedicated to Mars,36
en,46c97c5a-265f-544f-9fd7-dba2be12747a,Margaux,Pearl,36
en,eccf30bc-7ee0-520b-bb79-48727901b2ec,Margaux,Pearl,36
en,74d195b9-9c92-564a-aa49-50613b77c9da,Martin,Warlike; of Mars; warrior,36
en,1d5a8526-99c8-5bd5-9f7e-47ea5a376bfc,Raphael,God has healed; divine healer,36
en,3653ea2e-4da0-5fce-b752-a7c78b2d41ac,Romane,Roman woman; citizen of Rome,36
en,503c99d9-1ed8-525a-8ada-9e4bcc15d1b8,Tiago,Supplanter; he who follows,36
en,9b99a4b2-d91f-505f-abf3-5adb6c9b194d,Victoria,Victory; conqueror,36
en,4b5e0de2-ca84-57f5-88cb-396506f4a356,Francesca,Free one; from France,37
en,e3caccdd-463a-5be4-9efe-edbfa461d3fd,INÈS,Pure; holy; chaste,37
en,db4c6d6b-6160-59e1-9333-381aec5896fc,Jonathan,God has given,37
en,d72d722c-da26-5011-a26a-985f7d0b1d76,Loïs,Better; more desirable; famous warrior,37
en,eb58c12d-fd7a-563d-82ca-f31d78776dbd,Lola,Sorrows; strong woman,37
en,241eaea7-f18c-564f-9f8b-4e0d9a571c8a,Luca,Bringer of light; from Lucania,37
en,a045aa9a-3b66-56f4-ac26-570991f4dfa6,Marceau,Little warrior; dedicated to Mars,37
en,488f5573-6e4a-53a3-a05f-76cdc3b47f93,Marcio,Dedicated to Mars; warlike,37
en,60d8a075-fce0-58f9-841d-92a084375dfe,Marcio,Dedicated to Mars; warlike,37
en,913bf613-cde4-5013-9e3b-81720f7c90f0,Mylena,Gracious; dark beauty,37
en,9ceb1629-9041-57d0-a5eb-ed5cc2485a95,Mylena,Gracious; dark beauty,37
en,71dbb580-0893-5825-a381-664399b67f6a,Olivia,Olive tree; peace; symbol of peace,37
en,8c2978d6-92ac-587f-8db4-cf9afeb6f3ec,Paula,Small; humble; little,37
en,3f5a66a4-7a7a-5cab-abda-210e95bc2e45,Rayan,Gates of paradise; green; lush,37
en,96f7b62f-4351-5339-873b-2f7bdc1fc38a,Robin,Bright fame; famed; shining,37
en,8c0f1d77-70c0-5533-985e-86154762950f,Rodrigo,Famous ruler; renowned power,37
en,44a356c4-e715-5333-a0fe-287a73dc8d93,Romane,Roman woman; citizen of Rome,37
en,f56aa714-6ea9-5b45-9d9a-967c4243a325,Ties,Gift of God,37
en,08a73870-27e7-5dbf-8a09-ba8facaf9f8e,Vera,Faith; truth; true,37
en,9cf4280f-c999-579f-937b-8cf33858d687,Axel,Father of peace,38
en,9c100e47-b3db-5200-bf2b-087cf01fd7bd,Elena,Bright; shining light,38
en,98caa6d5-1222-573a-90f0-de5c2f936d4a,Elias,The Lord is my God,38
en,570dfb9b-de9b-537b-9eed-6a9714300f43,Elio,Sun; sunlight,38
en,738fb250-d76d-594a-8fde-298649123f4d,Emily,Industrious; eager; rival,38
en,87fdb8c2-c0b2-5019-bfa5-681593ab795d,Giulia,Youthful; downy,38
en,390bb738-9e38-5d93-9284-123ededcefbd,Hailey,Hay meadow; heroine,38
en,3b6ee79c-2199-5caa-851d-c530472959c2,Jose,God will add; he shall increase,38
en,608ea831-78dd-5795-bd7b-bc848e4a80ec,Linus,Flax; flaxen-haired,38
en,c343cef9-777a-50b0-bae3-6a3b72a716bc,Lucie,Light; born at daylight,38
en,eac8ddc8-2b2e-513d-9689-5cb76d23e1f4,Lya,Weary; bearer of good news,38
en,bac0e2a5-ec21-5be6-890e-6f130d26097b,Lyam,Determined protector; strong-willed warrior,38
en,1eaf92d9-1a2a-5e05-b677-a1e221fe4a01,Nathan,He gave; gift of God,38
en,43535862-3cfb-57c3-85d3-9c12e161b061,Nino,God is gracious; boy; great-grandson,38
en,655a628e-1058-5dfb-ab05-f2eb6a8bd458,Romy,Rosemary; dew of the sea; from Rome,38
en,879443ae-22ab-51a2-b75d-bc15c14bec8a,Victoria,Victory; conqueror,38
en,d019def5-4b62-57e2-8b70-e1a481d3f942,Aaron,"High mountain; exalted, enlightened",39
en,ec489fa8-d59c-507c-b81a-f5051e8787f2,Abel,Breath; son,39
en,6f356ee7-47c0-5e5d-9d16-017e07c79463,Adriana,"From the Adriatic Sea; rich, dark",39
en,7d272ac6-d1e9-56b1-8481-03613ac9c07f,Alix,Noble; of noble kind,39
en,05265a95-e090-5180-9022-891bfb31ebc2,Ava,Life; living one; birdlike,39
en,10fd5c6d-cbb9-526e-886c-0ddc269a2bd1,Camille,Young ceremonial attendant; noble,39
en,305fa024-6c99-5501-a4c3-253953b0653c,Dario,Possessing goodness; upholder of good,39
en,bcf72a6e-32f5-5116-afc9-57559bdee57d,Eliott,The Lord is my God,39
en,3f8eca5c-2ae3-53e0-9aad-a219f37089b8,Elisa,God is my oath; pledged to God,39
en,44dfa0e8-e15b-59bb-9b09-70ceddd7f008,Gaspard,Treasurer; keeper of the treasure,39
en,cf142288-8f10-508a-ac0a-09bc723f83a1,Gioia,Joy; delight,39
en,3ba49f62-239c-594f-bbfa-f8ac5b663ce2,Giorgio,Farmer; earth worker,39
en,030cbea1-e3d9-5688-a76a-a68381e80cfb,Kauan,Hawk; falcon,39
en,77f1f72a-99c9-58d9-808f-7b1a1309a3e1,Kauan,Hawk; falcon,39
en,ac970e4c-4a4b-5867-8960-9978bce0cc49,Lieke,Beloved ruler; dear one,39
en,980348dd-5381-542a-97c3-dc6413b6b513,Lyana,"Graceful vine; soft, tender",39
en,c1ee9439-efb5-5668-999b-90f9d74485aa,Timéo,Honoring God; I honor,39
en,1ba2ded5-f697-59c5-9491-5dd0f223aaf4,Timéo,Honoring God; I honor,39
en,4b46d1ae-4f0f-5431-8c91-60f26ba2110a,Adam,Man; earth; red earth,40
en,9bf48203-94fb-5ccb-8b4f-5aedfcc723b9,Alya,"Exalted, sublime; sky, heaven",40
en,856a0958-72eb-5ce0-a219-45b37441ba82,Blanca,White; shining; fair,40
en,290a7652-0f75-5aac-bf13-89b2dbc118b5,Carlo,Free man; strong,40
en,1ff664d9-e459-514d-baf6-db8017b0a6a4,Edvardo,Wealthy guardian; prosperous protector,40
en,4a08caee-2876-5414-bf53-725b9f17f151,Edvardo,Wealthy guardian; prosperous protector,40
en,7f379eef-107f-5208-b618-de9e03047c2c,Eliott,The Lord is my God,40
en,8ce08627-349a-525d-855f-5a29c65eb718,Iara,Lady of the water; water spirit,40
en,1663f7c1-dbf0-501a-82cc-3ce02c1e05e7,Iara,Lady of the water; water spirit,40
en,d57caf43-06a9-5ad8-b1f4-90a021a4ed8c,Imran,Exalted nation; prosperity,40
en,1abe1bf2-6cdc-5bf5-9f98-8c1600c7e203,Jacopo,Supplanter; holder of the heel,40
en,62f3f9d6-e2f3-5832-95f1-840dbb69507a,Lavinia,Woman of Rome; purity,40
en,fd9d6afd-8f3d-5815-82bb-e1cd36d28d56,Livia,Blue; envious; olive,40
en,57251437-fc23-5b28-8d1a-d1a111a84473,Lola,Sorrows; strong woman,40
en,a83be4b0-713d-5b22-8aa6-a8fcea0f004a,Louna,Moon; light,40
en,cf4f1ccd-5faa-5d31-b914-78752d1bf7d6,Lyam,Determined protector; strong-willed warrior,40
en,9c288909-a5bc-5b9b-9ba5-92d40193d2c7,Maria,Beloved; wished-for child; sea of bitterness,40
en,1625f667-2037-5773-8c08-75505b3703c1,Owen,Young warrior; noble; well-born,40
en,a0c8508f-89eb-5e16-bb72-26e7591be8d7,Sofia,Wisdom; wise one,40
en,d910488c-3d07-593a-9f9a-89bf55ba6118,Valentin,Strong; healthy; powerful,40
en,ecb33d0b-5e67-54e6-a6e1-098aec740d3e,Alix,Noble; of noble kind,41
en,35a8eb22-0683-529a-98b2-203a9bd3275d,Amelia,Industrious; hardworking; striving,41
en,290d28eb-2c10-54b3-b8dc-57aeec7b89d7,Anajulia,Grace and youthfulness,41
en,19438cc9-0650-5b03-899d-90285d8bcf7c,Anajulia,Grace and youthfulness,41
en,892ab14d-557b-594f-8278-53949a1df67d,Augustin,"Great, magnificent; venerable",41
en,fc317ebf-3a9e-559a-8db0-9e5936d051da,Carlota,Free woman; strong,41
en,a0ed7f4f-5591-5316-aa62-66033fd729c3,Charlotte,Free woman; petite and strong,41
en,401eec1f-f913-5773-892e-378a2d343419,Eliott,The Lord is my God,41
en,d691bf59-8772-5514-933d-e00e42b9b9d2,Giacomo,Supplanter; holder of the heel,41
en,e000987f-1e80-5c17-9701-4ff0c0540ac2,Hannah,Grace; favor,41
en,ace09eb6-fcc4-594f-97d9-7c263d078feb,Helena,Bright; shining light,41
en,8e998a00-0cd8-5c6d-856f-bbf66752341d,Lucie,Light; born at daylight,41
en,1755eaa8-2312-59b8-85f2-6469584b2042,Milo,Gracious; soldier; merciful,41
en,64d8b449-6a72-509f-b204-ff054e3eeda0,Milo,Gracious; soldier; merciful,41
en,ee827df1-466c-5b53-a923-148a71e0825f,Mya,Great one; emerald; mine,41
en,b587ae29-2305-5f48-96ff-1326f004f04c,Nolan,Champion; chariot fighter; noble,41
en,f051da7a-0d66-595b-831f-90ed7c139ea6,Samuel,Heard by God; name of God,41
en,ae4a04bd-db21-561a-848e-5230dca11c05,Thomas,Twin,41
en,0ac81e75-314f-50f2-b048-26dda3348fcc,Alessio,Defender; helper,42
en,a1dc619c-9a47-59dd-8197-86cb8278eff5,Alix,Noble; of noble kind,42
en,e8a31fcc-bc53-580b-b6fb-880006f09b17,Alix,Noble; of noble kind,42
en,0312789e-2459-5326-8125-67d8153ab9a4,Anaclara,Grace and brightness; graceful and clear,42
en,2e6ae0ab-a004-5f87-bfab-9e5394f9f6ec,Anaclara,Grace and brightness; graceful and clear,42
en,b7dd1fcc-0ce7-521f-8299-91f2dc73724a,Charlotte,Free woman; petite and strong,42
en,53c5c159-988c-55d4-a3bd-04d4264e3242,Enzo,Home ruler; winner; giant,42
en,d8d678dc-c37b-54ce-ad43-bf47f4311654,Fenna,Peace; peaceful one,42
en,449a6340-2a77-5bbe-8d4c-513dd9e5c563,Heitor,Steadfast; holding fast,42
en,f9a22f8d-24e3-5a40-8de6-4aff117871c0,Heitor,Steadfast; holding fast,42
en,4146ab01-1740-551f-a644-09a78e68c2e9,Julian,Youthful; downy,42
en,4fbe1954-30f1-5f47-98c8-11ce4693d1a2,Malo,Bright pledge; shining guarantee,42
en,3c111c64-1fd4-5001-820e-6de97ef04c14,Milo,Gracious; soldier; merciful,42
en,3ba79be2-3350-5cb7-822f-f7702efb0652,Nina,Little girl; dreamer; mighty,42
en,7c72eed6-7b43-5322-bbc4-29a1c49f9c80,Noah,Rest; comfort,42
en,889f59aa-527a-5ac6-bd47-389ebe452e91,Nora,Honor; light; compassion,42
en,44d388cc-7159-5bb6-8bdc-a320b23e3d09,Robin,Bright fame; famed; shining,42
en,53aed2ea-9dad-5b55-b449-b79fe2b9b987,Sofia,Wisdom; wise one,42
en,d6072b8e-4d51-50cb-8456-d212307d923c,Ted,Gift of God; wealthy guardian,42
en,4b522b28-a3ca-5619-a126-0c7e5ac8ecdc,Thea,Goddess; divine gift,42
en,b344abb9-b439-584c-aa4e-5241a3d8cdc3,Antoine,Priceless; beyond praise,43
en,6c253131-631a-5b72-86e2-49203772caf8,Carlotta,Free woman; strong,43
en,110ea0ff-91e0-5856-9d73-e3e86cab72a7,Cesare,Head of hair; emperor,43
en,5b47785c-8b6a-5bb8-a589-cea33517ddec,Charlotte,Free woman; petite and strong,43
en,9977e757-98cb-5ead-b4d7-f4d8d3057c6e,Charlotte,Free woman; petite and strong,43
en,a314b4bc-3164-5616-8a2c-51f904903b88,Eduarda,Wealthy guardian; prosperous protector,43
en,8c78ba92-20e7-517f-a423-a6547008d497,Eduarda,Wealthy guardian; prosperous protector,43
en,df3e2cb1-8a16-5622-b760-09eb06966ea6,Jaime,Supplanter; may God protect,43
en,640bd573-20a5-5cab-b625-54d8e9b803c6,Laura,Laurel; victory; honor,43
en,b536ed0c-fd0f-5240-81a0-40434af89c54,Marina,Of the sea; from the sea,43
en,63e4f719-ddfa-5505-b55e-37aab3e83cf3,Max,The greatest,43
en,be3a3e3f-a158-5644-8796-6bb7e6fbacb8,Mila,Gracious; dear; industrious,43
en,b62859fb-821b-58f6-a7af-469dab2ebb41,Milo,Gracious; soldier; merciful,43
en,fa2543a5-f6a9-5107-9840-80196bbc410e,Nour,Light; radiance; divine light,43
en,30bd3851-d87d-5246-99cf-941831bc0041,Nova,New; bright star; chasing butterflies,43
en,d543cb53-64f3-5363-b6a0-0a5c5753322b,Robin,Bright fame; famed; shining,43
en,a4291578-5ac2-5bc7-a6c0-46bd2bcfbc47,Theodor,Gift of God,43
en,57a53549-e6ed-50a5-90a8-abe319a4ee65,Tiago,Supplanter; he who follows,43
en,fd0b931c-49e6-5821-b970-f8bb4d77d9da,Antoine,Priceless; beyond praise,44
en,7dee39ef-67a0-5948-8924-c6db787ec02a,Antonia,Priceless; beyond praise,44
en,eb18fe59-3fbd-50be-b0c5-89e7d2645628,Damiano,To tame; to subdue,44
en,cd92d73b-cdc7-501d-b594-34eb7ea362a9,David,Beloved,44
en,2d749a89-e0b5-5724-b56b-52210b8742a0,Eleonora,Bright; shining light; compassion,44
en,08d25386-513e-520e-8a28-3ac560b1a033,Jorge,Farmer; earth-worker,44
en,5fd2ab84-1567-5683-a0a4-4203b8c0327a,Lyana,"Graceful vine; soft, tender",44
en,20f8e7a6-2505-5dff-8613-0cd06f023685,Lyana,"Graceful vine; soft, tender",44
en,2732ddd3-ece9-5afe-b106-af7030b954c2,Noé,"Rest, comfort; peace",44
en,5fbf50bb-6e10-5727-aec7-6fb6c3c584fd,Nolan,Champion; chariot fighter; noble,44
en,5d3ece78-6b59-5921-8315-f0f847578c1c,Rocio,Dewdrops; morning dew,44
en,053fded5-d175-576a-b7d3-2486ec57829d,Sarah,Princess; noblewoman,44
en,ba6fe771-fc1e-5ed8-98b6-1642b2b32596,Sofia,Wisdom; wise one,44
en,b3f86b43-b986-5fb9-b17c-3940587e1191,Valentin,Strong; healthy; powerful,44
en,01d33b29-3189-54a6-b119-f123047a1594,Valentin,Strong; healthy; powerful,44
en,6b3ea10e-8e35-591c-90dd-0c973b3d13c3,Valentin,Strong; healthy; powerful,44
en,5654f1a6-ca3c-57dd-9870-8f2ff23d984e,Augustin,"Great, magnificent; venerable",45
en,175fadec-ccb7-5624-a464-e352bb5b3cfa,Clara,Bright; clear; famous,45
en,1118cfc8-1b6e-5e3d-ba5a-6eb949dd5082,Elena,Bright; shining light,45
en,291e180d-f26f-5f28-bba6-7516cfadaf60,Francisco,Free man; Frenchman,45
en,283162bc-f564-52ac-b1ea-0792ba503f96,Gabrielly,God is my strength; strong woman of God,45
en,9e236535-7ee8-5634-9205-e2a1ee1f2698,Gabrielly,God is my strength; strong woman of God,45
en,c7f7629b-c592-5c4b-9074-14734e2e3e3f,Giulia,Youthful; downy,45
en,6720088f-b4b8-5f24-adc6-9205b7c9b4ea,Helder,"Bright, clear; radiant",45
en,c59c3f2d-226d-5148-94a9-89d1b035fe0a,Helder,"Bright, clear; radiant",45
en,5140bdc3-1ddd-5290-8b9e-c572b84f01ff,Ibrahim,Father of many; exalted father,45
en,4e23ab87-c9e2-5ac6-b8d4-1532a7ae67c8,Julian,Youthful; downy,45
en,4109ae90-5fa5-5a96-9ff4-5f24cf85cdd9,Leonard,Brave lion; strong as a lion,45
en,52ff7c8f-525c-510a-8656-67cb3dfd8df2,Louna,Moon; light,45
en,d44e56db-51e0-5287-9a01-5549f20bf40d,Mara,Bitter; sea; eternal; joy,45
en,9216780b-6644-56a1-ac59-8d4ea6dd0549,Margot,Pearl,45
en,2c1e891c-f6af-55bc-9f3e-ff562c36e2b8,Marta,Lady; mistress of the house,45
en,ce3679b2-4728-5be4-a1b7-555fc2335277,Samuel,Heard by God; name of God,45
en,3d306ab3-1ed0-5d8d-b498-65b2083d3b54,Samuel,Heard by God; name of God,45
en,a6279ebc-4428-52f2-b8dc-76fb71c00767,Sarah,Princess; noblewoman,45
en,1fad59b7-6a8e-5ca9-8189-7f68f08c8ff7,Timéo,Honoring God; I honor,45
en,e7f2420a-e871-5e1e-a11e-7a392793e8c1,Augustin,"Great, magnificent; venerable",46
en,b654e85a-cc8d-5221-84c8-a8f31f999f62,Axel,Father of peace,46
en,65d3a074-0ee9-506a-8ccc-7dc74251d0e8,Elisa,God is my oath; pledged to God,46
en,0d77adb9-1ea6-5968-ba87-65064d1c7c7d,Emilio,Industrious; eager; rival,46
en,5df1b484-a422-540f-a279-cdc1c49f443e,Fien,"Fine, delicate; gentle",46
en,3dfc146f-a5b1-5944-a69b-d825bac91f7b,Gaspard,Treasurer; keeper of the treasure,46
en,35f25bb9-bbaf-59cb-8c03-771edde8c84d,INÈS,Pure; holy; chaste,46
en,8dbcba90-8bfa-5ec2-87af-03a4ed821b68,Jan,God is gracious,46
en,1de71017-6234-511f-9709-2ae1d8ebbc97,Léandre,Lion man; brave as a lion,46
en,49da2a4b-a8fc-5ddb-a619-2c81d5d52ace,Lia,Bearer of good news; weary,46
en,d512c1b4-5f2b-5792-a7b8-3f8547a9cd26,Luigi,Famous warrior; renowned in battle,46
en,f4de62fc-7153-55d9-8577-4b901278f95b,Lya,Weary; bearer of good news,46
en,b60372ae-2792-5e74-b56f-da25f27d314c,Margaux,Pearl,46
en,fb5bf064-f57f-5ea7-a6c5-968625889676,Santiago,Saint James; supplanter,46
en,bfa3b30d-a244-5d23-93d0-9d0ac3213e5a,Sarah,Princess; noblewoman,46
en,bd4f6caa-32e8-5c78-9fb1-4df8803d3a7a,Victoria,Victory; conqueror,46
en,49d8a70d-83f8-5740-a0d8-4e0220359863,Amir,Prince; commander; treetop,47
en,118c903c-6da8-55fe-8ef7-b38e7db62720,Augustin,"Great, magnificent; venerable",47
en,bb247eec-d62b-5c6b-8aa1-3f231ab15f92,Ava,Life; living one; birdlike,47
en,d8b55857-9ee0-5175-9072-9c4ec42cd687,Axel,Father of peace,47
en,b2376d57-a1ba-538a-8347-31ec9d190b0a,Daniele,God is my judge,47
en,215e7ebb-455c-5411-b4c8-40a8e7a49601,Elena,Bright; shining light,47
en,3849cf55-e8fe-51f4-85d8-68b1b2d6fc37,Heloisa,Famous warrior; wide and healthy,47
en,9ae3c7fb-86d3-53e2-ae2d-a8082b2ea869,Heloisa,Famous warrior; wide and healthy,47
en,f2046786-a082-5e2f-92f7-9410282c816b,Jasmijn,Jasmine flower; gift from God,47
en,ea376040-f855-53d3-80d6-3409042d5b71,Louna,Moon; light,47
en,a3107dee-d920-552f-abe9-7853098e57f5,Luna,Moon; divine light,47
en,be069374-45fc-52a2-b72a-3a753f68bc6d,Luna,Moon; divine light,47
en,9572185a-cdde-5c70-a43f-35e02dd4758e,Margot,Pearl,47
en,3f960d46-819a-50fd-8c4b-81f1be376558,Mika,Who is like God?; beautiful fragrance,47
en,4b4e6182-b880-59c9-8d52-2513543759ba,Mila,Gracious; dear; industrious,47
en,93da9a97-5ea2-53a0-b8a3-5085269ee120,Mohammed,Praiseworthy; praised one,47
en,8b80285f-da79-52be-b6f7-7fe6478b42b0,Sergio,Servant; attendant; protector,47
en,12d59979-cd5e-5f9b-8b71-157e09d98574,Valentin,Strong; healthy; powerful,47
en,d5f0f542-1807-5625-b1f5-dfa12eb979f1,Zorion,Happiness; bliss; good fortune,47
en,51498218-ff9e-50ba-98f0-e53c1bb8eecc,Zorion,Happiness; bliss; good fortune,47
en,bbf2c176-0af5-53b4-b0fd-48fa1110b532,Amalia,Industrious; hardworking,48
en,dc5b10bd-e631-5618-9264-d8f98fdb4548,Amir,Prince; commander; treetop,48
en,3fc218fa-9518-55a8-a17d-ff58c84acb99,Amir,Prince; commander; treetop,48
en,a4982c29-bc37-5aa8-b0b8-cdf559be9e67,Amira,Princess; commander,48
en,0fbaab75-2831-5847-86cd-dfffae5aac44,Antoine,Priceless; beyond praise,48
en,e2995a4f-7dd3-5400-8557-14bcb3427433,Elena,Bright; shining light,48
en,d7d5a9ff-89aa-5426-b4d0-781aa8e46e98,Emy,Rival; industrious; universal,48
en,5a295be9-fdfa-5aca-a52b-86a51d0c7b76,Guillermo,Resolute protector; strong-willed warrior,48
en,4e104c2e-7169-5477-a2d6-79eee0ea00cd,Isa,Iron-willed; devoted to God; Jesus,48
en,e3358127-fad2-51e1-b0a8-7ccaaf39fa2b,Johann,God is gracious,48
en,209835d6-aad4-548e-9e9d-1c3c90e60a2e,Jurre,Farmer; earth worker,48
en,fe714949-bfde-5d63-a080-9304f068b119,Lorrane,From the province of Lorraine; famous warrior,48
en,264ebe1b-aa2f-5d69-b4b4-7c52be307305,Lorrane,From the province of Lorraine; famous warrior,48
en,071ab5ee-8583-5c2c-b663-be0002e370e9,Lyam,Determined protector; strong-willed warrior,48
en,fe43cf3d-d1c3-5090-beac-3b46e8fc3502,Mya,Great one; emerald; mine,48
en,fb490b54-c255-596f-bbea-8b1dfe0c40c7,Nour,Light; radiance; divine light,48
en,e9dd2231-89a8-54c4-8532-d59aa3a3b36b,Olivia,Olive tree; peace; symbol of peace,48
en,750cd266-3eba-57f4-8b75-ddc82e16105b,Raffaele,God has healed,48
en,b8e84e90-f46f-5447-b0cc-169ba3644320,Celeste,Heavenly; celestial,49
en,372ab509-5481-5696-b2f6-cc4de3fb1cf1,CÔME,"Courteous, kind; order, universe",49
en,7af439b7-ccdc-592f-b5d7-783e85f24c40,Emy,Rival; industrious; universal,49
en,a516b58d-67fc-5294-b3df-9113adf1ea8e,Enzo,Home ruler; winner; giant,49
en,e100c8ac-a47d-5f2b-b016-cc0d61448ed5,Isabella,God is my oath; devoted to God,49
en,0ce89e3c-1e0b-549c-8ea5-576bd17916c1,Isabelly,Devoted to God; beautiful promise,49
en,be777404-cb4d-5d8c-aa6e-bdf1fab4510f,Isabelly,Devoted to God; beautiful promise,49
en,855d8b98-0b4d-5663-811a-4a81c030b400,Lyana,"Graceful vine; soft, tender",49
en,b78b189e-c4a8-51cf-ae1f-90e8a5617371,Manon,Wished-for child; bitter grace,49
en,d2b97268-8827-5b37-a3e1-52d12ce14c0b,Margaux,Pearl,49
en,9ea72072-935b-5c4a-bc41-438994c00555,Marta,Lady; mistress of the house,49
en,18927c1f-2758-56c8-b671-7c6099abf276,Matilde,Mighty in battle; strength in war,49
en,fa80e86a-0af4-5ded-a67c-707f4b148fcd,Matilde,Mighty in battle; strength in war,49
en,b1297ad5-27e1-5016-b67c-41f1eb46a754,Nolan,Champion; chariot fighter; noble,49
en,18718403-da51-53e1-a2a9-a1cb91498c19,Pau,Small; humble; peace,49
en,42d67b9f-1860-52fa-ab15-5ee19804f1c7,Philipp,Lover of horses,49
en,37684e36-ae05-5786-b881-de014f984202,Rayan,Gates of paradise; green; lush,49
en,7f8501ff-a3d7-53c8-ade3-e04847db1982,Santiago,Saint James; supplanter,49
en,7fdbfdf6-9c76-51c5-a917-da3619078c3d,Tilda,Mighty in battle,49
en,1d519a72-fa00-56f0-89d1-46ef4c27f7b5,Tobias,God is good; goodness of God,49
en,1c1d0609-3b4b-5e48-9dce-14baa620feaf,Albane,"White, bright; from Alba",50
en,0125c4b5-ed04-5456-9c52-8433675a0f94,Alicia,Noble; of noble birth,50
en,afe86d65-6832-59e1-b10d-27f5aa6256f3,Anacarolina,Grace and free woman; graceful and strong,50
en,eeb02455-30a7-56e1-b129-c1186ebe8d54,Anacarolina,Grace and free woman; graceful and strong,50
en,67e0f37a-0cb6-57df-9c11-b25f286ceb8a,Capucine,Nasturtium flower; hooded cloak,50
en,a5d06dcf-e390-5a81-a205-e32102b0bf5d,Carla,Free woman; strong,50
en,6403c8ed-a957-57e5-98ac-2fe50bb5e62d,CÔME,"Courteous, kind; order, universe",50
en,f97b39b6-55f7-5d15-845b-9cccb04ccf53,Eric,Eternal ruler; ever powerful,50
en,bf5fccc3-ab36-5e35-a568-218996edeb84,Erik,Ever-ruler; eternal ruler,50
en,4a30a5b0-0180-5760-93e3-d03972d5a5a9,Eva,Life; living one; to breathe,50
en,3c2b8faf-2fd8-50f6-9e98-fecde2825b7f,Imran,Exalted nation; prosperity,50
en,3e4cadc5-5997-591a-af3c-0adbdba99cef,Kai,Sea; ocean; forgiveness; willow tree,50
en,ca2e5e4d-628e-55cd-9cb0-6c6a0b7398d1,Lya,Weary; bearer of good news,50
en,0d0751d2-8094-5b8a-b7a9-fb1a42c2907e,Mya,Great one; emerald; mine,50
en,ee42db97-82cf-5f74-b081-732ef8e78d4d,Romée,Pilgrim to Rome; Roman,50
en,15fe99ee-bae8-5e73-bb1f-f6f58e286224,Samuel,Heard by God; name of God,50
en,754a5b2b-2049-5fa5-8c7e-38b1ef758fd3,Simone,He has heard; listening,50
