language_code,id,name,meaning,popularity_rank
es,c7be0e3c-c0f7-5204-aab8-a791aa4f3f2c,Luiza,Famous warrior; renowned in battle,14
es,7a8069eb-a0cd-5ccc-baf8-f4565fbe9548,Luiza,Famous warrior; renowned in battle,14
es,9ebc69c6-fd2a-5914-993b-327dbbca062a,Maeve,Intoxicating; she who rules,14
es,b6786a6b-5828-5981-9b7e-a284d5523671,Mario,Warlike; of Mars; bitter,14
es,bc3d188f-5c6f-5527-97ca-2dbcfee301d4,Mathilda,Mighty in battle; strength in war,14
es,a2758d4b-1de4-5749-964c-30972120dd66,Milan,Gracious; dear; loving,14
es,c008e4ad-55e7-541c-ace8-faab136bbca9,Romy,Rosemary; dew of the sea; from Rome,14
es,4ee4641f-ca35-56c7-8bcd-c3f953949c20,Sacha,Defender of mankind,14
es,71e764de-f1d7-5bd2-b9a8-334ced9f10cf,Sacha,Defender of mankind,14
es,79d7907d-bc49-56cb-9904-eb0827514aa6,Tiago,Supplanter; he who follows,14
es,1dac0361-6346-5a3a-b58b-8e18c24ddfda,Tiago,Supplanter; he who follows,14
es,22528fc9-12b5-5772-a1dd-d57047f9557d,Aaron,"High mountain; exalted, enlightened",15
es,f3f968a8-3a43-5d57-b6f0-bf532f88fbd9,Antonio,Priceless; invaluable,15
es,90ae0f06-4f65-5e02-9930-7b7bf7fb5bf1,Azzurra,Sky blue; azure,15
es,5a1f294a-b652-57d2-88dc-96c483e13868,Ben,Son; son of the right hand,15
es,20c985d1-3a6e-59df-a0c9-c0d2f6305c6e,Carla,Free woman; strong,15
es,9cb4ddc1-25c6-5b5b-a003-58932d88ea53,Chloé,Young green shoot; blooming,15
es,0441267a-2334-5cb4-b126-80cf2bda3121,Eden,"Delight, paradise; place of pleasure",15
es,4f9fc055-f307-5232-a1a0-7cf0d4506166,Gabin,From Gabium; white hawk,15
es,18acb648-2cb8-5069-ad90-00855fad39fb,Ida,Industrious; prosperous; hardworking,15
es,7237ec95-195a-516c-a84b-5edf1d277c95,Inaya,Care; concern; divine protection,15
es,3cb4e28b-f48d-563b-9874-24cb843a5bb3,Joao,God is gracious,15
es,f3860885-b23f-5b1a-9121-70f83f409c9d,Joao,God is gracious,15
es,42c21b64-ef26-5530-91fd-d6ef123b7c56,Léna,Bright; shining; alluring,15
es,ccdf3848-ffff-58e5-965e-87474486f6fc,Liam,Strong-willed warrior; protector,15
es,c3f940a1-96a3-56ca-900e-70c1133e98ba,Lou,Famous warrior,15
es,a9a58882-4aac-5981-9151-db3f8d0010ee,Luuk,Light; bringer of light,15
es,c4a98e77-7a3b-546a-a0c4-7eb40b926f3f,Milou,Gracious rival; gentle strength,15
es,22bddbdd-7db4-5bf9-a9fa-7c6703c2cab5,Paul,Small; humble; little,15
es,c3c3604a-eae2-543b-96c6-52f5acf0fb98,Alma,Nourishing; soul; kind,16
es,fe20dc12-abab-5c8f-b06e-b92b4b0334ed,Anton,Priceless; invaluable,16
es,351d5181-084a-5675-af7a-2da4dc5c5744,Davi,Beloved,16
es,6501d68c-ec07-501c-8e4b-6e5b5ce81d8d,Davi,Beloved,16
es,5732279a-afff-5dca-8064-1694dfe06e00,Diego,Supplanter; he who replaces,16
es,9fe902b0-7751-5445-9922-c9bac20eb900,Frieda,Peaceful; peaceful ruler,16
es,7fcdb2cf-2d98-57f1-8dd7-7950e9944259,Guus,"Great, magnificent; venerable",16
es,15034da6-a03b-5ae2-85e3-39a3d72ada3a,Hugo,Mind; intellect; spirit,16
es,a9e93cff-7823-5b2a-9e09-eee56977a2f9,INÈS,Pure; holy; chaste,16
es,4f0fc877-09c1-50ec-8377-ff5ad5a62699,Lara,Cheerful; famous; citadel,16
es,baa1d111-501e-5cba-93db-3a4c61e202e8,Léa,Weary; meadow; lioness,16
es,4c4da1f6-4406-51bd-b3b0-b39afbc4b364,Léon,Lion; brave,16
es,b33ac903-4090-5210-b968-087491e72d19,Léon,Lion; brave,16
es,1e17fb4f-3540-5438-9eab-e0a12c89f503,Lou,Famous warrior,16
es,6f8aac2a-b26d-5bac-88f9-8282e73542d6,Lua,Moon; luminous,16
es,cdda9b52-9086-5ae4-861f-5cb1222469c1,Lua,Moon; luminous,16
es,71c138e4-e85b-58bf-bd39-a3398c51b053,Nathan,He gave; gift of God,16
es,7924768a-c9a0-5520-b72a-9181f2ed0d8e,Nicole,Victory of the people,16
es,e586a7be-b21c-5881-8e5b-c3a5b33f229b,Nicolo',Victory of the people,16
es,2b957ee3-c8d4-5a6b-a4c4-e825e83f1d86,Nina,Little girl; dreamer; mighty,16
es,685acb23-45bc-5559-b465-18f824a3a80d,Aaron,"High mountain; exalted, enlightened",17
es,1a9b86e5-3110-5854-8564-eac5994de380,Agathe,"Good, virtuous",17
es,cce31a7b-5012-5b68-af31-1800c98932f6,Agathe,"Good, virtuous",17
es,c80fe2b6-8216-5059-a929-c06dd11a54c4,Anna,Grace; favor,17
es,8bbc859e-ae15-511c-9ee2-f47dd9ca4e6e,Federico,Peaceful ruler,17
es,2d43cc52-5ad0-5512-a8c9-b5effabc6215,Isaac,He will laugh; laughter,17
es,8b199f1f-822e-5d6e-9bcf-7b1e1f4f92b2,Isabel,God is my oath; pledged to God,17
es,d35f1b4c-1dd8-5f21-ad3f-434164746166,Julia,Youthful; downy; soft-haired,17
es,580f07dd-5b36-51d8-aee2-e1d2ab89acda,Léna,Bright; shining; alluring,17
es,d51a32f9-51a6-55ec-af8b-d8a4cd294aba,Luca,Bringer of light; from Lucania,17
es,4d009d84-ede3-5867-92b3-4ca758efc824,Matheus,Gift of God,17
es,32420fa4-44ca-5bcc-a3e8-500ecb4ce9cc,Matheus,Gift of God,17
es,378de1cb-6b29-57f1-8f61-26b2fc5dc730,Mohamed,Praiseworthy; praised one,17
es,8bfe1a04-993c-512b-9218-198e653ad7cd,NAËL,Attainer; achiever; winner,17
es,c715f363-129e-5758-badf-26f66111df06,Saar,Princess; noble lady,17
es,98b48c22-25e6-5979-9aad-f299e034597a,Sara,Princess; noblewoman,17
es,1d5e8a40-bcd9-5878-844b-779cdee77e8c,Zayn,Beauty; grace; ornament,17
es,30440633-32fb-51bc-8bde-68ef773ef965,Aaron,"High mountain; exalted, enlightened",18
es,1ace9d69-e4be-5164-ad48-dbaff738018a,Agathe,"Good, virtuous",18
es,1f17a407-a62a-50f3-85a1-c21483d32b9c,Bruno,Brown; armor; shield,18
es,e8b25ceb-43f5-53b4-b396-f78f577c783d,Chiara,Bright; clear; famous,18
es,7c5f9ee5-6341-5606-b369-2e61d1ba0b12,Evi,Life; living one,18
es,dd54914f-39a1-5dca-86e8-d1d3ef6afe9e,Frederico,Peaceful ruler; prince of peace,18
es,4f872cfa-cb62-577f-bbeb-efec730ec221,Frederico,Peaceful ruler; prince of peace,18
es,e0498486-fafd-5488-859f-e14c11f2ad50,Hugo,Mind; intellect; spirit,18
es,018dc241-7b1a-5b91-b08c-7d95243944d6,Iris,Rainbow; messenger of the gods,18
es,af45fe3c-5c4b-5367-b92a-857182d4f2a1,Iris,Rainbow; messenger of the gods,18
es,7fc5aa6b-f04a-5028-93ef-7d21e9fa59f1,Iris,Rainbow; messenger of the gods,18
es,1dcedd6b-2111-56f5-b6ca-3bae4dffb4e3,Jakob,Supplanter; held by the heel,18
es,3a9a224b-03c3-5683-85ad-a17b77537903,Jimena,Listener; one who hears,18
es,dacbb109-606e-5dcf-9965-ba7e115528f2,Lilly,"Lily flower; pure, innocent",18
es,f7be9f6f-c626-54df-bf04-fc8bb11d0c21,Mats,Gift of God,18
es,f8ea8afb-6b7b-55fc-9881-f015cc1c8e6a,Mohamed,Praiseworthy; praised one,18
es,d6fe0765-7450-561e-a2e5-dab232c8a0c6,Paul,Small; humble; little,18
es,7b6408ac-1158-58c6-a8d8-cc6dd1754fa5,Samuele,God has heard; name of God,18
es,6ebd9378-ea72-57cf-9fe1-10cc432369a4,Tayna,Star; fairy queen,18
es,26d14b7c-7af5-50d0-a2bf-c37ef60b6634,Tayna,Star; fairy queen,18
es,dd3fe368-841e-536b-9d4d-9a4a697cc369,Amilcar,Friend of the god Melqart; grace of Baal,19
es,b039a824-c8b6-5ede-8994-9831f234406a,Amilcar,Friend of the god Melqart; grace of Baal,19
es,b39dea97-9eb8-57bd-8872-0d0c1286f911,Ethan,Strong; firm; enduring,19
es,207ec011-414c-5196-82f2-f1467b602f6c,Eva,Life; living one; to breathe,19
es,7f0c10bf-b96b-5afc-a0f5-6b717c2551f1,Giorgia,Farmer; earth worker,19
es,253441e2-efe5-59b1-85d0-ccaa50700e86,Inaya,Care; concern; divine protection,19
es,eca0a013-f0ff-5f09-bb11-dc017451e45a,Jonas,Dove; peaceful being,19
es,680bba77-c188-5a22-aed8-f2ca1bb14bca,Juliette,Youthful; downy; little Julia,19
es,3008c732-e3cf-5dfe-ab2a-08d4afced049,Léna,Bright; shining; alluring,19
es,08cc1129-c328-5402-ae0c-ddc058100d41,Lola,Sorrows; strong woman,19
es,0009aad3-8b10-5e0d-bddd-245f4aaab031,Madalena,Woman from Magdala; tower,19
es,2d42e2d4-def4-5314-9f38-4320be8e7793,Madalena,Woman from Magdala; tower,19
es,41da84aa-48e2-572e-8f5a-2c28e2bdf1e8,Mason,Stone worker; stone mason,19
es,591d254b-206d-5a16-a2c4-58b6a65c4d25,Mohamed,Praiseworthy; praised one,19
es,0be8d61e-5531-5866-b628-a87fee56f1ff,NAËL,Attainer; achiever; winner,19
es,0db902bf-ba67-5df0-93cc-37632b4db336,Nathan,He gave; gift of God,19
es,0b81900a-ca4a-580a-a6c2-fa637bcd9778,Nina,Little girl; dreamer; mighty,19
es,2ec32418-14ed-54c0-8947-aa17cd646134,Oliver,Olive tree; peace; ancestor's descendant,19
es,2117a78c-f31d-5af3-a657-7ee4396490c1,Pietro,Rock; stone,19
es,25daa0e2-192a-5203-b442-20a18a2cf247,Andreia,Brave; courageous; strong,20
es,a4884683-47e2-5aac-8860-b78302791a4d,Andreia,Brave; courageous; strong,20
es,c4635e55-2abe-5212-a5bb-46976c7c0f68,Arianna,Most holy; very pure,20
es,28da0501-f920-56f4-90a7-9ce256202cea,Bram,Father of many,20
es,2ea6153e-89e2-5925-a8eb-c5de08cf9818,Charlie,Free man; strong,20
es,f96c5cf3-e932-5553-8afe-e0da14fd7f40,Eden,"Delight, paradise; place of pleasure",20
es,a2794390-cb11-56e5-8137-96f36a000422,Emily,Industrious; eager; rival,20
es,a8a0ee85-4c86-51b8-a323-8e2389a66876,Filippo,Lover of horses,20
es,c5bd524a-ee5d-553e-9e7d-e2699142aed5,Gala,Calm; festive; from Gaul,20
es,81b55d86-4303-5690-aa56-4b47f2d7929f,Giulia,Youthful; downy,20
es,0122aa4d-46c2-5a7d-8b88-627b6dd54409,Gonzalo,Battle genius; war elf; saved from battle,20
es,52c82c6b-329d-547d-a8ea-9c1ae5a0b992,Inaya,Care; concern; divine protection,20
es,b9e3e5ca-330c-5bef-ac3a-fe75a9567f24,Inaya,Care; concern; divine protection,20
es,845f641a-560a-5eab-b1e4-769c024df9d8,Joaquim,God will establish; raised by God,20
es,39dff63b-e6bd-52a1-a41d-4ef6b09233d4,Joaquim,God will establish; raised by God,20
es,2f4eb633-66e4-5121-ac54-09d0ddd0c7e7,Léon,Lion; brave,20
es,3887addc-a01b-5d3f-a811-e2e2c54b4111,Mia,Mine; beloved; wished-for child,20
es,25839438-c74a-53b0-b454-6660a768667c,Noé,"Rest, comfort; peace",20
es,60150054-caa9-5931-88c3-dd0080243734,Noé,"Rest, comfort; peace",20
es,0c9a5eb9-f69e-5f45-be96-087a0736ae9f,Oskar,Divine spear; deer friend,20
es,a936692f-eccf-5140-88db-868521c70968,Charlie,Free man; strong,21
es,9dff0485-7274-58d3-98b9-b03238ef1a2c,Davi,Beloved,21
es,08322b73-0634-5152-8b77-19c9a559d0b5,Davi,Beloved,21
es,0be32ce8-860e-5009-80e4-97d955268518,David,Beloved,21
es,0511c6ae-1c36-5633-833d-69c97950ca7d,Eden,"Delight, paradise; place of pleasure",21
es,f9d39c15-7da6-5f3d-a433-fd5f3131d6ee,Gaia,Earth; goddess of the earth,21
es,5e9001ef-8832-5dfd-8170-eba24e3aa862,Giovanni,God is gracious,21
es,5cd49640-d137-575c-a3c2-a50c9d901b98,Juliette,Youthful; downy; little Julia,21
es,c4bbd403-85f3-51fd-bc41-44a3cf685e62,Juliette,Youthful; downy; little Julia,21
es,688a5e69-4a3b-551d-9443-58414175e153,Leonie,Lioness; brave,21
es,d4a13f7f-2403-5ecf-ba42-2b4909479fe4,Lotte,Free woman; petite and strong,21
es,e7a60bdc-bdf7-59a3-a750-0c44108ddd6b,Marceau,Little warrior; dedicated to Mars,21
es,29f6a395-b355-5348-a3fb-e67f4523f826,Mateus,Gift of God,21
es,0c70858a-8388-5f5a-b6be-58dd11a89b42,Mateus,Gift of God,21
es,7c11a6f1-58a9-54a7-88ac-84186db6aca8,Mohammed,Praiseworthy; praised one,21
es,58c2f687-2304-56ae-b285-d99d4bd32770,Nina,Little girl; dreamer; mighty,21
es,fe043651-6991-5081-bf71-60892d5a1892,Noa,Movement; motion; rest,21
es,b28d8dbd-4561-5fe7-9bbb-648e7b1e2f47,Paul,Small; humble; little,21
es,1289f705-4013-5024-9dc1-dbacd842d8ea,Siem,Hearing; listening; obedient,21
es,a1c61d99-312f-5045-b954-2a304072ed2d,Tom,Twin; innocence,21
es,0838c8d1-2ea5-54fd-87f9-9e36337bedcc,Aaron,"High mountain; exalted, enlightened",22
es,fc83814f-63e0-58dd-81df-0c1d90d2ca32,ADÈLE,Noble; kind,22
es,a70936e9-5403-5afa-97b7-ff26ab88d7ba,Alba,Dawn; white,22
es,86a7d188-fde0-5302-8495-a0f70ab345b4,Alex,Defender of mankind,22
es,22af3b88-a178-54ef-8a52-aed94c84d012,Ambra,Amber; precious jewel,22
es,9c37254a-afd3-5171-a5d1-9cf241d20514,Anapaula,Grace and humility; small and gracious,22
es,98009204-bc85-5db3-bb86-fa543d255164,Anapaula,Grace and humility; small and gracious,22
es,a1a76314-5ea4-52a9-9ecf-79f78a2a7cb7,Boaz,Swiftness; strength is in him,22
es,09804980-6780-51e5-a2eb-4f4959affa4b,Charlotte,Free woman; petite and strong,22
es,faa18315-6213-588b-a58c-251645f38daa,Christiano,Follower of Christ; anointed one,22
es,1d9ef32c-495e-50d2-934d-8532796bdeb1,Christiano,Follower of Christ; anointed one,22
es,6a90a80e-6bd7-5fc5-90da-4a505fa88ad2,Giulio,Youthful; descended from Jupiter,22
es,a6c796cd-87a8-5fbb-82f6-1d7d46f1fe13,Léa,Weary; meadow; lioness,22
es,b71b69e8-8c5c-50f1-9549-a690c39acacc,Léon,Lion; brave,22
es,fbdff8c1-12ef-5ae5-b3b2-83510fb346ba,Liv,Life; protection; shelter,22
es,12c822ab-43d6-5ca8-8c80-021b9a4986ed,Maximilian,The greatest,22
es,fc4558fe-140f-5e5a-86e9-e9f00777b989,Mohamed,Praiseworthy; praised one,22
es,eab611a1-09f3-5333-ad5f-09935445b77c,Noé,"Rest, comfort; peace",22
es,25a53279-2b2e-51c0-b0bd-523f118f84aa,Zoé,Life; alive,22
es,fee90b4e-a4c2-56b1-8cf5-201cb84ea8f1,Zoé,Life; alive,22
es,8fe9e79d-97e6-578d-94f5-a591c094ea9f,Claudia,Lame; enclosure,23
es,42c8ad87-796e-50be-b709-d83d849657ca,Ethan,Strong; firm; enduring,23
es,dbbf7d35-bd0f-5f39-a4cc-8ee9e4409088,Jeanne,God is gracious,23
es,270ad380-5fa4-51ca-ae46-c019c5885653,Léonie,Lioness; brave,23
es,6ba9e45b-2c2b-5ecb-902e-9aa5b357c2a9,Levi,Joined; attached; pledged,23
es,903339b3-b05f-5bba-891f-846c53967bca,Luisa,Famous warrior; renowned fighter,23
es,0bdb4d64-e343-5877-bd5d-e320d09872c4,Marceau,Little warrior; dedicated to Mars,23
es,aeeba757-b142-5f96-9c0f-6d894bb653a2,Marcos,Warlike; of Mars; dedicated to Mars,23
es,faa32c10-419d-535e-8b19-2c29d95b0824,Maud,Mighty in battle; powerful strength,23
es,04318ceb-af67-5dfa-938c-35493d5edb21,Noah,Rest; comfort,23
es,aa47f1fe-4b34-5541-8bc6-36e3e7a3cce1,Noé,"Rest, comfort; peace",23
es,35048336-950d-5670-910b-ae3383d173ec,Noemi,Pleasantness; my delight,23
es,ac9d4ba3-580c-57f6-bc43-7340f2e12a6f,Oliver,Olive tree; peace; ancestor's descendant,23
es,491184a4-b58c-56e3-98cd-762e21293b51,Paul,Small; humble; little,23
es,65a67996-ba1d-5c83-a942-d5cdcc582ab3,Victoire,Victory; conqueror,23
es,46e2ab52-659f-54c5-8c2f-3fcd2d166013,Victoire,Victory; conqueror,23
es,6bd2963a-1039-586f-a9a0-196498b00b81,Anabela,Graceful beauty; lovable,24
es,34c13f0a-8491-5900-a58e-612f80fd2e9f,Anabela,Graceful beauty; lovable,24
es,4a3cd035-c49d-5a6b-8124-3be5373e5d70,Ayrton,From the farmstead on the river,24
es,0265b720-7292-55de-a536-bf3ba07e5749,Ayrton,From the farmstead on the river,24
es,bbf3a192-de7e-5af0-a5e7-6aadf84ffe1c,Chloe,Young green shoot; blooming,24
es,b962a699-0236-58cd-8dc6-28a4a8a56ac1,Elia,The Lord is my God,24
es,788b5bcb-3bc7-59c4-ad7c-e269b2a18582,Ethan,Strong; firm; enduring,24
es,791b8e1c-9e32-5c4e-8b93-81c5185c0dd4,Ethan,Strong; firm; enduring,24
es,48f64864-3a93-59a5-8b1f-8eb907e04bcc,Gael,Generous; joyful; stranger,24
es,b32e9ce8-2cd0-5482-a6fe-dfe3e7395418,Jeanne,God is gracious,24
es,80123365-4c24-551e-be2f-31d0dcf77c4c,Léonie,Lioness; brave,24
es,710f986d-00ef-5dd4-b360-637f676dc936,Luna,Moon; divine light,24
es,c2966d4e-2713-5eba-8b56-e80c34c08a04,Milan,Gracious; dear; loving,24
es,062b2516-1e27-5436-bcee-9fa4e586f472,Olivia,Olive tree; peace; symbol of peace,24
es,41a7b54c-9f5f-5a1d-93fb-20564af12c76,Olivier,Olive tree; peace,24
es,7dc18c59-9da3-5bfc-aa8a-d6308c6a90c7,Sara,Princess; noblewoman,24
es,240bc625-2d45-5719-8e1c-a4287e5b1d07,Sofia,Wisdom; wise one,24
es,fec4fcaf-81f4-5b54-9c5b-a053cc040980,Tiago,Supplanter; he who follows,24
es,4c46bab8-fa6d-5c21-9469-e7287dc77d61,Tom,Twin; innocence,24
es,771d001e-ab3a-5443-85f5-f24ce91b21ec,Alexya,Defender of the people,25
es,e7ff3fcb-6f05-505c-97b8-c3570feb1121,Alexya,Defender of the people,25
es,9302de0c-fbe2-554c-9ab1-f576736d8100,Anna,Grace; favor,25
es,6eecdb3d-9558-51dd-9c63-a3d1fdf5c89d,Ayden,Little fire; fiery one,25
es,cfc930a4-f557-5dc5-a847-8a29ec3227a9,Benjamin,Son of the right hand; son of the south,25
es,f1254a81-ac38-56e4-8e39-9a90d403caf9,Charlie,Free man; strong,25
es,15606a38-db2f-5f97-8e8e-638d655aaac8,Chloé,Young green shoot; blooming,25
es,ed9158c2-238e-5524-ae4f-a6e5e95a89c7,Davide,Beloved; dear one,25
es,d484b244-74e6-5a04-99a0-3b4ca49d8d84,Giulia,Youthful; downy,25
es,8b85de37-9791-5828-bcab-54d19d36c7fb,Iris,Rainbow; messenger of the gods,25
es,6c231609-7d43-5e7b-ab0d-806eb648d372,Isaac,He will laugh; laughter,25
es,779d0601-ff1c-55f6-8dc4-65414f98423f,Jona,Dove; God is gracious,25
es,93e484a6-0577-5c0d-b12c-23a741540c11,Malo,Bright pledge; shining guarantee,25
es,88a2521d-d905-568b-b60b-b97ec064a5d7,Martina,Warlike; of Mars; warrior,25
es,5184e354-01c0-5455-87f2-3551648a15e9,Nathan,He gave; gift of God,25
es,b7213f8a-d838-5a22-827d-f6f7a7474986,Nicolas,Victory of the people,25
es,2cd615fa-9be7-5f4a-bfac-1dd0228f3acf,Rui,Famous ruler; renowned power,25
es,16bd1822-dccd-5127-a4d7-d5df29750d31,Rui,Famous ruler; renowned power,25
es,c871ef9c-358b-5f38-8bd3-3f367a058805,Sophie,Wisdom; wise one,25
es,39ac9fec-c668-54ed-a5d7-356e8a0f7d84,Valentina,Strong; healthy; brave,25
es,4eb718a2-3e04-51e1-a4ab-f00fd973541e,Adele,Noble; kind,26
es,7988c273-b9f9-52cf-aba7-cbec4afa3c51,ADÈLE,Noble; kind,26
es,791a49cc-7f06-540d-a263-1a564d7244f3,Aitana,Glory; our people,26
es,c0a5a56f-d396-518b-a2a9-3ea46519f9fa,David,Beloved,26
es,f53cca1e-d437-5704-9664-e265d286a6ba,Emily,Industrious; eager; rival,26
es,e69cff8c-6fef-5655-a87f-edf4bbf31be4,Eva,Life; living one; to breathe,26
es,a332aa60-08dc-5b8b-942c-9c807ebcdc35,Eva,Life; living one; to breathe,26
es,eb559a78-8317-5238-8425-6e51bce083e1,Gijs,Bright pledge; shining hostage,26
es,085f1eec-d8ce-5aad-a891-7a9ed46a8ecb,Joaquina,God will establish; raised by God,26
es,d5de6bdb-9230-5d5a-8618-0e5a38791b59,Joaquina,God will establish; raised by God,26
es,29f54c7d-a55f-566d-82f9-703243ddc5fa,Léa,Weary; meadow; lioness,26
es,679e4597-b3c7-57e7-9e0a-622ab2755c38,Lena,Bright; shining; alluring,26
es,71e3777d-7032-558e-bf66-e45834cfdf73,Michele,Who is like God?,26
es,f513c7d3-fba0-54b6-9008-4eb91dbd4d13,Miguel,Who is like God?,26
es,9e9ccf2f-0542-5743-8898-44a0e40a2ac8,NAËL,Attainer; achiever; winner,26
es,882837bd-dd0d-54cb-b34a-e69e1d6f3568,Nathan,He gave; gift of God,26
es,ee454f5e-9c85-54a6-9db4-128df26c9538,Alejandra,Defender of mankind,27
es,c2064d8a-f8c0-58d2-9e4a-f27d36d30285,Caio,To rejoice; happy,27
es,7053d600-13b0-51ad-b817-9a36991cd5ba,Caio,To rejoice; happy,27
es,3cd632be-5706-553e-a006-a8d094c38298,Charlie,Free man; strong,27
es,78b7054e-9e40-59bf-9879-986e399436b7,Elena,Bright; shining light,27
fr,40e87ed0-7099-594f-8eb1-3022d957106c,Beatriz,She who brings happiness; blessed,1
fr,3c1181e3-95a4-56a8-a00b-6e63436ebe72,Beatriz,She who brings happiness; blessed,1
fr,6a27e1b1-a40d-59f0-90f6-044a8350b0b3,Emilia,Industrious; eager; rival,1
fr,0255770a-a91d-5247-99f4-8ca6445cbd5b,Emma,Whole; universal; all-embracing,1
fr,4f668d55-71bd-5b56-b1a0-63427f44fb2f,Gabriel,God is my strength,1
fr,8d03ae84-36af-5e2c-984b-4b7d98c23478,Gabriel,God is my strength,1
fr,67ce0f17-b2c4-5651-9b8c-7e5b6af6874e,Gabriel,God is my strength,1
fr,58902488-248c-5604-9c5b-0683bbb3355b,Hugo,Mind; intellect; spirit,1
fr,f4e1c8bf-516e-5c64-be7a-b44546be9f8b,Jade,Precious green stone; side stone,1
fr,3e79bf6d-322a-5564-91bd-768c247134d5,Jade,Precious green stone; side stone,1
fr,c45089c8-8efb-5864-86d5-547c97693c91,Jade,Precious green stone; side stone,1
fr,6c233a87-a5cd-5ffb-bf25-e759871a3b4c,Léo,Lion; brave,1
fr,412eff94-ccb9-5849-aa6f-526fbe17b777,Leonardo,Brave lion; strong as a lion,1
fr,520b0c62-e020-5ed6-a014-1f769b9f7bcc,Louise,Famous warrior; renowned fighter,1
fr,223d6a31-5ca2-586c-8740-e68cc5282db3,Lucia,Light; graceful light,1
fr,6d2ca559-5803-5b16-b696-85e8fec81920,Noah,Rest; comfort,1
fr,bf655c91-d6d3-57b7-b209-95a0941f8025,Noah,Rest; comfort,1
fr,ca4a7cae-8258-5e61-83a9-d66525209c98,Pedro,Rock; stone,1
fr,303ddbfd-b99d-5ccd-9c1e-59f403278876,Pedro,Rock; stone,1
fr,c3983e78-4096-5abd-88f1-badf79afc7d6,Sofia,Wisdom; wise one,1
fr,e0da5ca9-3fe8-5711-9c10-140ae4e7491c,Ambre,Amber; precious jewel,2
fr,aeff0c07-96d6-5c49-9ee0-77be418f935b,Aurora,Dawn; goddess of the morning,2
fr,bb204081-6110-5349-a460-96d359020685,Edoardo,Wealthy guardian; rich protector,2
fr,c4600cee-debc-5025-a76a-17996cfdf986,Gabriel,God is my strength,2
fr,95f10a6c-a17d-5620-b507-13f953b29040,Joana,God is gracious,2
fr,1da22299-e363-58ce-8207-7597a8d532fd,Joana,God is gracious,2
fr,b5c0a0c8-d206-50c6-81ac-ecc6d7b7e151,Léo,Lion; brave,2
fr,ceaf9a3c-f877-5772-b7c2-dd6ebcd5c705,Léo,Lion; brave,2
fr,f936d44a-f33f-545f-a5a3-98ad9295f3c8,Louise,Famous warrior; renowned fighter,2
fr,64fdb86a-892c-53d7-b968-6d648380fc41,Louise,Famous warrior; renowned fighter,2
fr,03c2f638-0f4f-5f40-af4b-7f8ae2818e6f,Louise,Famous warrior; renowned fighter,2
fr,8b7ecf2b-ee84-5a34-8126-fc30d67222b8,Luca,Bringer of light; from Lucania,2
fr,8ffb6a10-6353-5f14-8a7d-73955d902339,Mateo,Gift of God,2
fr,65cdc9bd-cd0d-5bfc-afcb-611c73d22602,Matteo,Gift of God,2
fr,7fd5c56d-4df3-5fdc-a057-1de546879932,Olivia,Olive tree; peace; symbol of peace,2
fr,8ac168d2-8685-5b23-b418-2d2b02c877d2,RAPHAËL,God has healed; divine healer,2
fr,c9dd1760-cc49-5be2-af2f-aabd31603127,Sofia,Wisdom; wise one,2
fr,1b1cbee8-fef4-5887-8886-f8e6ecf003b5,Sophia,Wisdom; wise one,2
fr,9b48a04d-2328-5359-992d-01c1ba5344f6,Thiago,Supplanter; may God protect,2
fr,2d92e05b-e5ce-5c82-92bb-8fefd1373833,Thiago,Supplanter; may God protect,2
fr,25238664-9473-5be5-a58f-339818e99d84,Alba,Dawn; white,3
fr,37acae37-82f3-53b9-ad4c-b54ed4c1ce98,Ambre,Amber; precious jewel,3
fr,399b8322-6882-537d-a66e-9554780f81d3,Elias,The Lord is my God,3
fr,6613257a-d3a0-52f8-bae2-02c860eda3a1,Emma,Whole; universal; all-embracing,3
fr,2b0d1546-1c25-5194-a33c-af9aa10b2c64,Emma,Whole; universal; all-embracing,3
fr,a2946a1c-5d31-5ce4-9b42-c77fd0784933,Emma,Whole; universal; all-embracing,3
fr,381b65f1-6361-5555-b2a4-e0f9bbc78414,Ginevra,White wave; fair one,3
fr,aae38713-c599-53d9-887b-d156c585fb20,Ines,Pure; holy; chaste,3
fr,cf612c2b-0936-5143-8515-d4fbbae4c4d8,Ines,Pure; holy; chaste,3
fr,00db62c2-6abd-5d7b-bac0-ce12a9d4eb5f,Léo,Lion; brave,3
fr,31a001b5-6469-52c0-9dd6-314f5ece99f5,Lucas,Bringer of light; luminous,3
fr,980872a6-0421-58d4-880c-ca7a5f66f228,Martin,Warlike; of Mars; warrior,3
fr,5d868fbc-bee5-5207-b9ce-a1230a907165,Martina,Warlike; of Mars; warrior,3
fr,46abe73d-b48a-513e-8a8a-8f8ce33e90ad,Nora,Honor; light; compassion,3
fr,dd95c861-cc58-5391-a640-942b0f6dcae1,RAPHAËL,God has healed; divine healer,3
fr,407cc2ce-ecd0-5a76-be9f-7d109077803a,RAPHAËL,God has healed; divine healer,3
fr,1dc86a7c-891a-53d6-8364-81865cb6a581,RAPHAËL,God has healed; divine healer,3
fr,76b26646-073a-5661-84da-364d616b05be,Tommaso,Twin,3
fr,85a091fc-68a5-549f-bbd3-9134fca88c74,Alba,Dawn; white,4
fr,af12c6ac-ee4d-57de-af6b-8756e9219e53,Alice,Noble; of noble birth,4
